province_s,province_l,feature_id,date,people_vaccinated,people_fully_vaccinated,source,flag
BKX,Borikhamxay,3,13 October 2021,119318,95667,https://www.facebook.com/photo?fbid=240226738140262,1
KHM,Khammuane,6,13 October 2021,188533,136407,https://www.facebook.com/photo?fbid=240226738140262,1
SVK,Savannakhet,12,13 October 2021,374948,235974,https://www.facebook.com/photo?fbid=240226738140262,1
SLV,Saravane,11,13 October 2021,156867,110662,https://www.facebook.com/photo?fbid=240226738140262,1
SK,Sekong,16,13 October 2021,46043,32945,https://www.facebook.com/photo?fbid=240226738140262,1
CPS,Champasak,4,13 October 2021,304169,204556,https://www.facebook.com/photo?fbid=240226738140262,1
ATP,Attapeu,1,13 October 2021,54180,41879,https://www.facebook.com/photo?fbid=240226738140262,1
XSB,Xaysomboun,15,13 October 2021,36636,25944,https://www.facebook.com/photo?fbid=240226738140262,1
CENTRE,Central Hospitals,99,16 October 2021,168967,160215,https://www.facebook.com/photo?fbid=241992624630340,1
VTE,Vientiane Capital,13,16 October 2021,539039,430322,https://www.facebook.com/photo?fbid=241992624630340,1
PHO,Phongsaly,10,16 October 2021,55156,42883,https://www.facebook.com/photo?fbid=241992624630340,1
LNT,Luangnamtha,7,16 October 2021,75756,61283,https://www.facebook.com/photo?fbid=241992624630340,1
ODX,Oudomxay,9,16 October 2021,118404,83548,https://www.facebook.com/photo?fbid=241992624630340,1
BK,Bokeo,2,16 October 2021,133525,122475,https://www.facebook.com/photo?fbid=241992624630340,1
LPB,Luangprabang,8,16 October 2021,182733,144059,https://www.facebook.com/photo?fbid=241992624630340,1
HPH,Huaphanh,5,16 October 2021,83322,61110,https://www.facebook.com/photo?fbid=241992624630340,1
XYB,Xayabury,0,16 October 2021,139170,119586,https://www.facebook.com/photo?fbid=241992624630340,1
XK,Xiengkhuang,17,16 October 2021,98106,75953,https://www.facebook.com/photo?fbid=241992624630340,1
VTP,Vientiane,14,16 October 2021,232934,203732,https://www.facebook.com/photo?fbid=241992624630340,1
BKX,Borikhamxay,3,16 October 2021,120875,104365,https://www.facebook.com/photo?fbid=241992624630340,1
KHM,Khammuane,6,16 October 2021,190741,148196,https://www.facebook.com/photo?fbid=241992624630340,1
SVK,Savannakhet,12,16 October 2021,379597,271007,https://www.facebook.com/photo?fbid=241992624630340,1
SLV,Saravane,11,16 October 2021,157128,117630,https://www.facebook.com/photo?fbid=241992624630340,1
SK,Sekong,16,16 October 2021,46455,35814,https://www.facebook.com/photo?fbid=241992624630340,1
CPS,Champasak,4,16 October 2021,305300,232141,https://www.facebook.com/photo?fbid=241992624630340,1
ATP,Attapeu,1,16 October 2021,55536,44750,https://www.facebook.com/photo?fbid=241992624630340,1
XSB,Xaysomboun,15,16 October 2021,36636,27881,https://www.facebook.com/photo?fbid=241992624630340,1
CENTRE,Central Hospitals,99,23 October 2021,169362,166439,https://www.facebook.com/photo/?fbid=247135444116058,0
VTE,Vientiane Capital,13,23 October 2021,549186,470648,https://www.facebook.com/photo/?fbid=247135444116058,0
PHO,Phongsaly,10,23 October 2021,55226,47027,https://www.facebook.com/photo/?fbid=247135444116058,0
LNT,Luangnamtha,7,23 October 2021,75756,63720,https://www.facebook.com/photo/?fbid=247135444116058,0
ODX,Oudomxay,9,23 October 2021,119859,100049,https://www.facebook.com/photo/?fbid=247135444116058,0
BK,Bokeo,2,23 October 2021,134092,123384,https://www.facebook.com/photo/?fbid=247135444116058,0
LPB,Luangprabang,8,23 October 2021,197607,159085,https://www.facebook.com/photo/?fbid=247135444116058,0
HPH,Huaphanh,5,23 October 2021,87584,68241,https://www.facebook.com/photo/?fbid=247135444116058,0
XYB,Xayabury,0,23 October 2021,144444,124149,https://www.facebook.com/photo/?fbid=247135444116058,0
XK,Xiengkhuang,17,23 October 2021,100001,79193,https://www.facebook.com/photo/?fbid=247135444116058,0
VTP,Vientiane,14,23 October 2021,233975,210248,https://www.facebook.com/photo/?fbid=247135444116058,0
BKX,Borikhamxay,3,23 October 2021,124829,109941,https://www.facebook.com/photo/?fbid=247135444116058,0
KHM,Khammuane,6,23 October 2021,196229,162584,https://www.facebook.com/photo/?fbid=247135444116058,0
SVK,Savannakhet,12,23 October 2021,394756,333049,https://www.facebook.com/photo/?fbid=247135444116058,0
SLV,Saravane,11,23 October 2021,162689,142640,https://www.facebook.com/photo/?fbid=247135444116058,0
SK,Sekong,16,23 October 2021,46999,37898,https://www.facebook.com/photo/?fbid=247135444116058,0
CPS,Champasak,4,23 October 2021,307631,257031,https://www.facebook.com/photo/?fbid=247135444116058,0
ATP,Attapeu,1,23 October 2021,56810,47209,https://www.facebook.com/photo/?fbid=247135444116058,0
XSB,Xaysomboun,15,23 October 2021,38517,30082,https://www.facebook.com/photo/?fbid=247135444116058,0
CENTRE,Central Hospitals,99,24 October 2021,169362,166439,https://www.facebook.com/photo?fbid=247859987376937,0
VTE,Vientiane Capital,13,24 October 2021,549258,470832,https://www.facebook.com/photo?fbid=247859987376937,0
PHO,Phongsaly,10,24 October 2021,55226,47027,https://www.facebook.com/photo?fbid=247859987376937,0
LNT,Luangnamtha,7,24 October 2021,75756,63745,https://www.facebook.com/photo?fbid=247859987376937,0
ODX,Oudomxay,9,24 October 2021,119859,100458,https://www.facebook.com/photo?fbid=247859987376937,0
BK,Bokeo,2,24 October 2021,134092,123384,https://www.facebook.com/photo?fbid=247859987376937,0
LPB,Luangprabang,8,24 October 2021,197853,159630,https://www.facebook.com/photo?fbid=247859987376937,0
HPH,Huaphanh,5,24 October 2021,87584,68241,https://www.facebook.com/photo?fbid=247859987376937,0
XYB,Xayabury,0,24 October 2021,144444,124149,https://www.facebook.com/photo?fbid=247859987376937,0
XK,Xiengkhuang,17,24 October 2021,100001,79193,https://www.facebook.com/photo?fbid=247859987376937,0
VTP,Vientiane,14,24 October 2021,234154,210578,https://www.facebook.com/photo?fbid=247859987376937,0
BKX,Borikhamxay,3,24 October 2021,125124,110333,https://www.facebook.com/photo?fbid=247859987376937,0
KHM,Khammuane,6,24 October 2021,196229,162613,https://www.facebook.com/photo?fbid=247859987376937,0
SVK,Savannakhet,12,24 October 2021,394825,333086,https://www.facebook.com/photo?fbid=247859987376937,0
SLV,Saravane,11,24 October 2021,162689,142640,https://www.facebook.com/photo?fbid=247859987376937,0
SK,Sekong,16,24 October 2021,46999,37898,https://www.facebook.com/photo?fbid=247859987376937,0
CPS,Champasak,4,24 October 2021,307631,257031,https://www.facebook.com/photo?fbid=247859987376937,0
ATP,Attapeu,1,24 October 2021,56810,47785,https://www.facebook.com/photo?fbid=247859987376937,0
XSB,Xaysomboun,15,24 October 2021,38517,30082,https://www.facebook.com/photo?fbid=247859987376937,0
CENTRE,Central Hospitals,99,25 October 2021,169362,166439,https://www.facebook.com/photo/?fbid=248901110606158,0
VTE,Vientiane Capital,13,25 October 2021,550730,472652,https://www.facebook.com/photo/?fbid=248901110606158,0
PHO,Phongsaly,10,25 October 2021,55226,47194,https://www.facebook.com/photo/?fbid=248901110606158,0
LNT,Luangnamtha,7,25 October 2021,75756,63745,https://www.facebook.com/photo/?fbid=248901110606158,0
ODX,Oudomxay,9,25 October 2021,119859,100997,https://www.facebook.com/photo/?fbid=248901110606158,0
BK,Bokeo,2,25 October 2021,134125,123520,https://www.facebook.com/photo/?fbid=248901110606158,0
LPB,Luangprabang,8,25 October 2021,200122,162067,https://www.facebook.com/photo/?fbid=248901110606158,0
HPH,Huaphanh,5,25 October 2021,88337,68653,https://www.facebook.com/photo/?fbid=248901110606158,0
XYB,Xayabury,0,25 October 2021,145566,126413,https://www.facebook.com/photo/?fbid=248901110606158,0
XK,Xiengkhuang,17,25 October 2021,100081,79437,https://www.facebook.com/photo/?fbid=248901110606158,0
VTP,Vientiane,14,25 October 2021,234315,210875,https://www.facebook.com/photo/?fbid=248901110606158,0
BKX,Borikhamxay,3,25 October 2021,126126,111202,https://www.facebook.com/photo/?fbid=248901110606158,0
KHM,Khammuane,6,25 October 2021,196335,164357,https://www.facebook.com/photo/?fbid=248901110606158,0
SVK,Savannakhet,12,25 October 2021,394889,333096,https://www.facebook.com/photo/?fbid=248901110606158,0
SLV,Saravane,11,25 October 2021,162822,142888,https://www.facebook.com/photo/?fbid=248901110606158,0
SK,Sekong,16,25 October 2021,46999,37932,https://www.facebook.com/photo/?fbid=248901110606158,0
CPS,Champasak,4,25 October 2021,307631,260015,https://www.facebook.com/photo/?fbid=248901110606158,0
ATP,Attapeu,1,25 October 2021,56810,47934,https://www.facebook.com/photo/?fbid=248901110606158,0
XSB,Xaysomboun,15,25 October 2021,38620,30291,https://www.facebook.com/photo/?fbid=248901110606158,0
CENTRE,Central Hospitals,99,27 October 2021,169457,166779,https://www.facebook.com/photo/?fbid=250053690490900,0
VTE,Vientiane Capital,13,27 October 2021,551655,473833,https://www.facebook.com/photo/?fbid=250053690490900,0
PHO,Phongsaly,10,27 October 2021,55742,47288,https://www.facebook.com/photo/?fbid=250053690490900,0
LNT,Luangnamtha,7,27 October 2021,74553,65760,https://www.facebook.com/photo/?fbid=250053690490900,0
ODX,Oudomxay,9,27 October 2021,119877,102629,https://www.facebook.com/photo/?fbid=250053690490900,0
BK,Bokeo,2,27 October 2021,135973,124228,https://www.facebook.com/photo/?fbid=250053690490900,0
LPB,Luangprabang,8,27 October 2021,218398,180437,https://www.facebook.com/photo/?fbid=250053690490900,0
HPH,Huaphanh,5,27 October 2021,89857,70052,https://www.facebook.com/photo/?fbid=250053690490900,0
XYB,Xayabury,0,27 October 2021,146887,128431,https://www.facebook.com/photo/?fbid=250053690490900,0
XK,Xiengkhuang,17,27 October 2021,100753,80492,https://www.facebook.com/photo/?fbid=250053690490900,0
VTP,Vientiane,14,27 October 2021,235490,211699,https://www.facebook.com/photo/?fbid=250053690490900,0
BKX,Borikhamxay,3,27 October 2021,128924,113025,https://www.facebook.com/photo/?fbid=250053690490900,0
KHM,Khammuane,6,27 October 2021,197829,165272,https://www.facebook.com/photo/?fbid=250053690490900,0
SVK,Savannakhet,12,27 October 2021,397404,334222,https://www.facebook.com/photo/?fbid=250053690490900,0
SLV,Saravane,11,27 October 2021,169496,144958,https://www.facebook.com/photo/?fbid=250053690490900,0
SK,Sekong,16,27 October 2021,48072,38590,https://www.facebook.com/photo/?fbid=250053690490900,0
CPS,Champasak,4,27 October 2021,324595,266641,https://www.facebook.com/photo/?fbid=250053690490900,0
ATP,Attapeu,1,27 October 2021,64407,50046,https://www.facebook.com/photo/?fbid=250053690490900,0
XSB,Xaysomboun,15,27 October 2021,38758,31033,https://www.facebook.com/photo/?fbid=250053690490900,0
CENTRE,Central Hospitals,99,28 October 2021,169513,166870,https://www.facebook.com/photo?fbid=250900243739578,0
VTE,Vientiane Capital,13,28 October 2021,552460,481430,https://www.facebook.com/photo?fbid=250900243739578,0
PHO,Phongsaly,10,28 October 2021,55742,47403,https://www.facebook.com/photo?fbid=250900243739578,0
LNT,Luangnamtha,7,28 October 2021,79482,70144,https://www.facebook.com/photo?fbid=250900243739578,0
ODX,Oudomxay,9,28 October 2021,119877,102724,https://www.facebook.com/photo?fbid=250900243739578,0
BK,Bokeo,2,28 October 2021,135973,124228,https://www.facebook.com/photo?fbid=250900243739578,0
LPB,Luangprabang,8,28 October 2021,220339,181285,https://www.facebook.com/photo?fbid=250900243739578,0
HPH,Huaphanh,5,28 October 2021,90147,70719,https://www.facebook.com/photo?fbid=250900243739578,0
XYB,Xayabury,0,28 October 2021,147277,128453,https://www.facebook.com/photo?fbid=250900243739578,0
XK,Xiengkhuang,17,28 October 2021,100797,80690,https://www.facebook.com/photo?fbid=250900243739578,0
VTP,Vientiane,14,28 October 2021,236137,212648,https://www.facebook.com/photo?fbid=250900243739578,0
BKX,Borikhamxay,3,28 October 2021,130715,114000,https://www.facebook.com/photo?fbid=250900243739578,0
KHM,Khammuane,6,28 October 2021,201260,168092,https://www.facebook.com/photo?fbid=250900243739578,0
SVK,Savannakhet,12,28 October 2021,398183,334559,https://www.facebook.com/photo?fbid=250900243739578,0
SLV,Saravane,11,28 October 2021,169780,145245,https://www.facebook.com/photo?fbid=250900243739578,0
SK,Sekong,16,28 October 2021,48618,38654,https://www.facebook.com/photo?fbid=250900243739578,0
CPS,Champasak,4,28 October 2021,325695,267467,https://www.facebook.com/photo?fbid=250900243739578,0
ATP,Attapeu,1,28 October 2021,65097,50295,https://www.facebook.com/photo?fbid=250900243739578,0
XSB,Xaysomboun,15,28 October 2021,38932,31042,https://www.facebook.com/photo?fbid=250900243739578,0
CENTRE,Central Hospitals,99,31 October 2021,169533,166902,https://www.facebook.com/photo?fbid=253143983515204,1
VTE,Vientiane Capital,13,31 October 2021,555158,494871,https://www.facebook.com/photo?fbid=253143983515204,1
PHO,Phongsaly,10,31 October 2021,55742,47466,https://www.facebook.com/photo?fbid=253143983515204,1
LNT,Luangnamtha,7,31 October 2021,79491,70374,https://www.facebook.com/photo?fbid=253143983515204,1
ODX,Oudomxay,9,31 October 2021,120091,102952,https://www.facebook.com/photo?fbid=253143983515204,1
BK,Bokeo,2,31 October 2021,136245,124745,https://www.facebook.com/photo?fbid=253143983515204,1
LPB,Luangprabang,8,31 October 2021,226402,183657,https://www.facebook.com/photo?fbid=253143983515204,1
HPH,Huaphanh,5,31 October 2021,92827,75206,https://www.facebook.com/photo?fbid=253143983515204,1
XYB,Xayabury,0,31 October 2021,147762,128926,https://www.facebook.com/photo?fbid=253143983515204,1
XK,Xiengkhuang,17,31 October 2021,101709,82167,https://www.facebook.com/photo?fbid=253143983515204,1
VTP,Vientiane,14,31 October 2021,237797,212648,https://www.facebook.com/photo?fbid=253143983515204,1
BKX,Borikhamxay,3,31 October 2021,132762,115370,https://www.facebook.com/photo?fbid=253143983515204,1
KHM,Khammuane,6,31 October 2021,240125,168432,https://www.facebook.com/photo?fbid=253143983515204,1
SVK,Savannakhet,12,31 October 2021,400748,335825,https://www.facebook.com/photo?fbid=253143983515204,1
SLV,Saravane,11,31 October 2021,170058,145498,https://www.facebook.com/photo?fbid=253143983515204,1
SK,Sekong,16,31 October 2021,48870,39046,https://www.facebook.com/photo?fbid=253143983515204,1
CPS,Champasak,4,31 October 2021,326766,267616,https://www.facebook.com/photo?fbid=253143983515204,1
ATP,Attapeu,1,31 October 2021,66814,50540,https://www.facebook.com/photo?fbid=253143983515204,1
XSB,Xaysomboun,15,31 October 2021,39015,31575,https://www.facebook.com/photo?fbid=253143983515204,1
CENTRE,Central Hospitals,99,1 November 2021,169545,166922,https://www.facebook.com/photo?fbid=253928456770090,0
VTE,Vientiane Capital,13,1 November 2021,555419,495490,https://www.facebook.com/photo?fbid=253928456770090,0
PHO,Phongsaly,10,1 November 2021,58920,47621,https://www.facebook.com/photo?fbid=253928456770090,0
LNT,Luangnamtha,7,1 November 2021,79577,70716,https://www.facebook.com/photo?fbid=253928456770090,0
ODX,Oudomxay,9,1 November 2021,120188,103307,https://www.facebook.com/photo?fbid=253928456770090,0
BK,Bokeo,2,1 November 2021,136245,124745,https://www.facebook.com/photo?fbid=253928456770090,0
LPB,Luangprabang,8,1 November 2021,228078,184151,https://www.facebook.com/photo?fbid=253928456770090,0
HPH,Huaphanh,5,1 November 2021,93604,75849,https://www.facebook.com/photo?fbid=253928456770090,0
XYB,Xayabury,0,1 November 2021,148285,129060,https://www.facebook.com/photo?fbid=253928456770090,0
XK,Xiengkhuang,17,1 November 2021,101865,82235,https://www.facebook.com/photo?fbid=253928456770090,0
VTP,Vientiane,14,1 November 2021,238188,212765,https://www.facebook.com/photo?fbid=253928456770090,0
BKX,Borikhamxay,3,1 November 2021,133373,115411,https://www.facebook.com/photo?fbid=253928456770090,0
KHM,Khammuane,6,1 November 2021,204609,168788,https://www.facebook.com/photo?fbid=253928456770090,0
SVK,Savannakhet,12,1 November 2021,401212,336007,https://www.facebook.com/photo?fbid=253928456770090,0
SLV,Saravane,11,1 November 2021,170347,145769,https://www.facebook.com/photo?fbid=253928456770090,0
SK,Sekong,16,1 November 2021,49317,39094,https://www.facebook.com/photo?fbid=253928456770090,0
CPS,Champasak,4,1 November 2021,326809,267882,https://www.facebook.com/photo?fbid=253928456770090,0
ATP,Attapeu,1,1 November 2021,66941,50641,https://www.facebook.com/photo?fbid=253928456770090,0
XSB,Xaysomboun,15,1 November 2021,39067,31595,https://www.facebook.com/photo?fbid=253928456770090,0
CENTRE,Central Hospitals,99,3 November 2021,169990,167961,https://www.facebook.com/photo?fbid=255487179947551,0
VTE,Vientiane Capital,13,3 November 2021,557521,498329,https://www.facebook.com/photo?fbid=255487179947551,0
PHO,Phongsaly,10,3 November 2021,58920,48808,https://www.facebook.com/photo?fbid=255487179947551,0
LNT,Luangnamtha,7,3 November 2021,79871,70866,https://www.facebook.com/photo?fbid=255487179947551,0
ODX,Oudomxay,9,3 November 2021,121720,103948,https://www.facebook.com/photo?fbid=255487179947551,0
BK,Bokeo,2,3 November 2021,136491,124886,https://www.facebook.com/photo?fbid=255487179947551,0
LPB,Luangprabang,8,3 November 2021,229495,184409,https://www.facebook.com/photo?fbid=255487179947551,0
HPH,Huaphanh,5,3 November 2021,97023,77145,https://www.facebook.com/photo?fbid=255487179947551,0
XYB,Xayabury,0,3 November 2021,152806,131748,https://www.facebook.com/photo?fbid=255487179947551,0
XK,Xiengkhuang,17,3 November 2021,103798,83902,https://www.facebook.com/photo?fbid=255487179947551,0
VTP,Vientiane,14,3 November 2021,240383,213617,https://www.facebook.com/photo?fbid=255487179947551,0
BKX,Borikhamxay,3,3 November 2021,133993,115555,https://www.facebook.com/photo?fbid=255487179947551,0
KHM,Khammuane,6,3 November 2021,205966,169658,https://www.facebook.com/photo?fbid=255487179947551,0
SVK,Savannakhet,12,3 November 2021,402849,337209,https://www.facebook.com/photo?fbid=255487179947551,0
SLV,Saravane,11,3 November 2021,170372,145799,https://www.facebook.com/photo?fbid=255487179947551,0
SK,Sekong,16,3 November 2021,50613,39065,https://www.facebook.com/photo?fbid=255487179947551,0
CPS,Champasak,4,3 November 2021,333128,274428,https://www.facebook.com/photo?fbid=255487179947551,0
ATP,Attapeu,1,3 November 2021,67881,50742,https://www.facebook.com/photo?fbid=255487179947551,0
XSB,Xaysomboun,15,3 November 2021,39184,32081,https://www.facebook.com/photo?fbid=255487179947551,0
CENTRE,Central Hospitals,99,5 November 2021,170179,168196,https://www.facebook.com/photo/?fbid=257001486462787,1
VTE,Vientiane Capital,13,5 November 2021,557598,498682,https://www.facebook.com/photo/?fbid=257001486462787,1
PHO,Phongsaly,10,5 November 2021,63029,48819,https://www.facebook.com/photo/?fbid=257001486462787,1
LNT,Luangnamtha,7,5 November 2021,80862,71662,https://www.facebook.com/photo/?fbid=257001486462787,1
